Date,ACC.NS,BANKBARODA.NS,DLF.NS,DMART.NS,GAIL.NS,GODREJCP.NS,HAVELLS.NS,INDIGO.NS,INDUSTOWER.NS,NAUKRI.NS
21-01-2019,1444.900024,118.3000031,180.5500031,1389,107.6666641,789.6500244,679.25,1072,278.0499878,1601
22-01-2019,1429,116.4499969,177,1353,109.3333359,787,679.7000122,1055.800049,278.75,1554.349976
23-01-2019,1436.349976,114,180.3999939,1357.900024,111.6500015,795,721,1120,278,1633
24-01-2019,1432.900024,112,177.8999939,1400,111.3000031,792.9500122,696.2000122,1072.099976,282,1739
25-01-2019,1427.400024,113.3000031,178.8500061,1397.5,111.3333359,790.5999756,700.25,1180,264.6000061,1720.150024
28-01-2019,1376,111,160,1366.900024,111.5166626,779.3499756,711,1157.199951,283.7000122,1694
29-01-2019,1357.199951,109.5,163,1375.099976,110.3333359,755,698,1170,284.9500122,1665
30-01-2019,1369.5,116.5,166,1389,108.3333359,739.2000122,704.9000244,1188.300049,296.25,1699.849976
31-01-2019,1391.050049,114.4000015,165,1374,107.6666641,693.1500244,705.4000244,1175.150024,290,1662
01-02-2019,1416.300049,113.4499969,164.9499969,1379.699951,111.0999985,711.0499878,715,1185,296,1750
04-02-2019,1411,110.0500031,165.8999939,1445,110.3833313,710,740,1169.400024,292.25,1727
05-02-2019,1400,110.3000031,163.0500031,1475,110.0833359,698.4500122,735,1151,295,1730.199951
06-02-2019,1404.699951,108.5,158,1472,112.1666641,685.0499878,735.4000244,1174,290,1749.900024
07-02-2019,1407.400024,109.4000015,161,1500,113.4000015,703.5,736.9000244,1182,293.6000061,1743
08-02-2019,1419,108,160,1496,112.5166626,700.5,749,1196.150024,302.0499878,1758.599976
11-02-2019,1396,104.6999969,164.8000031,1470,111.4333344,686.4000244,741,1190,326,1760
12-02-2019,1368,103.9000015,164,1452,107.3333359,701,726,1184.449951,323,1703.949951
14-02-2019,1368,102.4000015,157,1429,105.5,681.5,703.4500122,1137.099976,304,1652.849976
15-02-2019,1358.699951,104.25,162,1461.900024,103.25,680.5,695.7999878,1156,299.2000122,1677.599976
18-02-2019,1349,100.8499985,159,1448,106.1833344,660,690,1138,306.7000122,1695.800049
19-02-2019,1330,99.80000305,157.8999939,1440,105.6666641,661.1500244,686,1096.099976,315,1667.550049
20-02-2019,1360,102.5,163.6000061,1441,108,673.7999878,680,1105,319,1628.949951
21-02-2019,1392,104.5,163,1445,110.6666641,675.8499756,698.5,1119.800049,317.6000061,1715
22-02-2019,1391.650024,103.0500031,165.5,1467.949951,111.6666641,666,696.0999756,1113,311.4500122,1700
25-02-2019,1390.599976,102.75,170.5500031,1487,108.6999969,673,699,1115,313.6000061,1660
26-02-2019,1365,102.3000031,165.1000061,1481.5,108,656.5,695,1117.400024,304,1648.150024
27-02-2019,1393.099976,101.75,167,1480,112.0999985,660,698.7000122,1132,308.9500122,1740
28-02-2019,1432.25,101.1999969,163,1465,113,666,696,1118,298,1805
01-03-2019,1422.300049,102,166,1458.449951,114.5,676,717.5,1113.949951,297.6499939,1777.050049
05-03-2019,1481.699951,108.5,167.5,1457,114.3333359,680,707.5499878,1117.400024,295,1830
06-03-2019,1533,112.5,176,1481,116,699,722.7999878,1186.300049,296.9500122,1771.75
07-03-2019,1550,112,176.9499969,1471.050049,114.8499985,706.4000244,714,1234,305.8999939,1748
08-03-2019,1555.150024,115.6500015,175.3000031,1453,115,710.4500122,719.7000122,1220,304.7999878,1713.5
11-03-2019,1575.900024,114.5,175.3500061,1449.900024,116.7666626,710.5,729.4500122,1247.099976,306.6000061,1793.699951
12-03-2019,1612.5,116.9499969,179,1490,118.1333313,728.9000244,748.7000122,1305,319.5,1799.400024
13-03-2019,1588,115.75,190.5,1508,118.1999969,729.5,769,1280,320.3999939,1860
14-03-2019,1573,116,192.8000031,1504.400024,117.5166626,728.0499878,769.8499756,1302.699951,314,1901
15-03-2019,1540.5,116.4000015,202.1499939,1474,118.5500031,711,747.2999878,1305.900024,316,1885.300049
18-03-2019,1541.900024,118.25,198.4499969,1484.400024,120.6666641,706,745.8499756,1300,317,1864.900024
19-03-2019,1565.400024,121.1999969,198.75,1482,120.8666687,719,754.5,1320,320,1848.900024
20-03-2019,1573.900024,125.1500015,196,1479,120.6666641,711.4000244,766.0999756,1336,328.2999878,1897.050049
22-03-2019,1565,126.0500031,200.1000061,1484.800049,118.9333344,703.5499878,753.5999756,1405,325.1000061,1882.050049
25-03-2019,1566.300049,118.9000015,194.4499969,1500,116.2333298,697,750.2000122,1440,314.5499878,1904
26-03-2019,1583.800049,119.0999985,191.3999939,1473.800049,117.5999985,687,741,1376,305.2000122,1916
27-03-2019,1584,122.4000015,199.1000061,1486,119.6666641,692,766.7000122,1421,316.8999939,1894.650024
28-03-2019,1604,121.75,191.8999939,1485,118.1833344,693,753,1396,317.4500122,1892.900024
01-04-2019,1673,133,203,1476,117.3333359,692,775,1426.25,314.9500122,1842.949951
02-04-2019,1648.900024,133.6999969,195.6000061,1498.300049,118.9333344,681.4500122,776.7000122,1419,314.4500122,1849.949951
03-04-2019,1627.900024,134.3999939,200.6999969,1490.25,120.8833313,658.5,765.9500122,1388,314.5,1817.5
04-04-2019,1629.900024,133.1999969,203.3500061,1478,118.2333298,667.0999756,767.6500244,1380,318.5,1862.75
05-04-2019,1635,131.9499969,200.8999939,1443.900024,116.25,679.5999756,765,1435.550049,316.6499939,1858
08-04-2019,1675,131.3000031,203.1999969,1449,116.6666641,676,758.5999756,1416.650024,317.9500122,1830
09-04-2019,1639,130.3999939,186,1484,114.3333359,665,764.0999756,1401.650024,316.1000061,1859.599976
10-04-2019,1652.599976,131.9499969,187.75,1483.699951,114.3333359,668,756,1394,315.1000061,1895.900024
11-04-2019,1645,129.5500031,180.5,1521,112.8000031,666.9000244,756.7000122,1390,315.3500061,1920.199951
12-04-2019,1675.900024,128.6999969,177.6999969,1465,114.5333328,667.8499756,745,1415,314,1910
15-04-2019,1664,131.3999939,183,1463,118.8333359,677.7999878,746.7999878,1430,314.5,1914.949951
16-04-2019,1680,131.1000061,186.6999969,1454.099976,118.6666641,674.9500122,756,1485.099976,310.9500122,1948
18-04-2019,1705.800049,130.8500061,183.8500061,1415,118.1333313,669.8499756,751.1500244,1597,312.9500122,1940
22-04-2019,1693,126.0500031,181,1360,117.0999985,667.7000122,757.5,1530,306.7999878,1914.800049
23-04-2019,1672,123.8000031,173,1332.900024,112.5,669.7999878,762.5499878,1500,301,1900
24-04-2019,1625,123.9000015,172.4499969,1290,113.6999969,674,765,1483,297,1941
25-04-2019,1606,125.1999969,177,1339,115.3333359,675,778.0999756,1480,287.3500061,2002
26-04-2019,1628,123.1999969,176.5,1332.800049,114.3000031,652.2999878,778,1493,273,1979
30-04-2019,1640,123,174,1305,117.0833359,651,760,1494.900024,273.7000122,1908.900024
02-05-2019,1628,116,171.0500031,1289,117.6999969,654.5499878,778.7999878,1512.949951,262.5499878,1935
03-05-2019,1619.900024,117.0500031,172.9499969,1271,115.5999985,650,766.25,1550,272.5499878,1965.800049
06-05-2019,1617.25,117,175.9499969,1251,113.9833298,639.9000244,750,1569.800049,273,1984
07-05-2019,1624.150024,117,175.6999969,1255.150024,116,638,752.5,1586.949951,266.8999939,1985
08-05-2019,1601,112.5999985,169.5,1255.900024,113.6666641,636.5,739.75,1575.050049,268,1959.5
09-05-2019,1589,111.1500015,168.6999969,1256,112.3666687,632.9000244,727.5499878,1575.699951,266.9500122,1951.300049
10-05-2019,1595,112.3000031,168.5,1259.800049,113.6666641,639.7999878,735,1549.099976,266.2999878,1923.699951
13-05-2019,1602.699951,113.1999969,165.1000061,1260,113.8499985,645.0499878,731.9000244,1536.300049,261.4500122,1935.400024
14-05-2019,1577,106.8000031,163.0500031,1257,110.6666641,640.5499878,735.9500122,1554.949951,265,1920
15-05-2019,1582.900024,110.3000031,166.9499969,1257.949951,114.3333359,640.9000244,723.5999756,1570,272.6499939,1914.900024
16-05-2019,1552.050049,108.1500015,162.8500061,1241.099976,111.2833328,641,722.25,1580,267.8999939,1917.199951
17-05-2019,1575.5,109.75,162.6499939,1252.900024,110.3333359,640.1500244,724.7999878,1450,269,1896.099976
20-05-2019,1635,117.9000015,169.25,1270,113.3333359,678,747,1519,270,1825
21-05-2019,1670,123.1999969,174.5,1324,116.9000015,678.0999756,758,1482,270.1000061,1849
22-05-2019,1620.800049,126.6999969,175.8999939,1280,112.9000015,663.5,758.25,1500,275.8500061,1875.5
23-05-2019,1638.75,129,177,1324.699951,114,663.5,762.5499878,1512,273,1945
24-05-2019,1651.949951,129.3999939,181.75,1305,112.6666641,660,752.8499756,1570.949951,273.1000061,1927.949951
27-05-2019,1706,137.3000031,191.3999939,1342,114.3333359,667,741,1616,280.3500061,1960.050049
28-05-2019,1758,140.75,197.5,1294,117.9666672,670,733,1698,280,1922.25
29-05-2019,1739.5,139.0500031,194.8999939,1309.900024,116.6666641,674,723,1667.800049,269.8999939,2009
30-05-2019,1717.900024,136,194.9499969,1307.050049,118.6166687,666.5,732,1644.949951,276.3999939,2045
31-05-2019,1714,137,195.5,1305,120,660,722.25,1659.900024,274,2145
03-06-2019,1696.849976,133.8999939,191,1322,120.9666672,694.9000244,749.7999878,1696.099976,273,2056
04-06-2019,1710,131.6000061,195,1333.900024,118.6666641,707.4000244,762,1677.300049,268.8500061,2280
06-06-2019,1670.949951,132.9499969,195.8999939,1339,111.6666641,706.7000122,777.0999756,1691,274.25,2242
07-06-2019,1593,123,190,1319.949951,105.6999969,704.5,778.2999878,1651.5,274.5,2310.899902
10-06-2019,1608.900024,123.3000031,191.3999939,1300.5,106.3333359,692.25,789.5499878,1664.150024,281.5499878,2349.800049
11-06-2019,1592.349976,119,190,1303.199951,103,696.9500122,790.25,1659.699951,283.6000061,2283
12-06-2019,1589.650024,121.3000031,191,1296.949951,102.5,688,789,1675.900024,282,2273
13-06-2019,1577,121.25,183.9499969,1280,103.4333344,683.9000244,781,1672.650024,274.0499878,2207.149902
14-06-2019,1585,121.3000031,183.75,1306.400024,102.8333359,678,783.2999878,1685,270.6499939,2191
17-06-2019,1545.099976,119.3499985,177.8500061,1326.449951,103,664.9000244,777,1640,274.5,2204.350098
18-06-2019,1506.050049,117.3000031,172.6000061,1300.400024,102.2333298,655,766,1668.949951,272.5,2231.399902
19-06-2019,1535,118,174.8999939,1345,103.3333359,672.0499878,775.1500244,1673.949951,269.3999939,2120
20-06-2019,1493.25,116.1999969,176.3999939,1329.949951,102.5,660.4000244,780.2000122,1622,269.1499939,2019
21-06-2019,1539.900024,118.5999985,179.9499969,1336.150024,104.3333359,664.1500244,785.75,1559.900024,276.3999939,2088.899902
24-06-2019,1530,118.3499985,178.3999939,1322,103.9833298,669.4500122,781.2999878,1540,275,2133.300049
25-06-2019,1536,118.1999969,174.6000061,1325,101.8333359,672.0499878,782.5499878,1556.949951,272,2188.25
26-06-2019,1549,119.6500015,175.9499969,1327.849976,103.6666641,675,782.7999878,1605,269,2215
27-06-2019,1578,122,184,1393.150024,103.3333359,666,792,1575,272.5,2223.5
28-06-2019,1588,121,186.5500031,1390,102.5999985,668.5,795,1598.699951,274.8999939,2211
01-07-2019,1565.050049,122.9000015,189.6999969,1397.099976,103.3166656,662,790.9000244,1560.5,269,2250
02-07-2019,1569.800049,121.6999969,191.8500061,1429,104.3166656,666.0499878,787,1586.050049,267,2236
03-07-2019,1577.900024,120.9000015,193.5,1450,103.8666687,677.4500122,794,1579.699951,266.1000061,2295
04-07-2019,1566.900024,126,193.6999969,1461,102.1333313,673,794,1582.599976,266.25,2288.899902
05-07-2019,1587.5,130,196.1999969,1435.199951,103.1166687,674.5,788.4500122,1639,263.2000122,2287
08-07-2019,1542,130.1999969,185.3999939,1330,101.8166656,666.5999756,761.5,1562,262,2247.899902
09-07-2019,1504,123.9000015,182.3500061,1391,100.6666641,648.4000244,750,1576,261.25,2269
10-07-2019,1553.900024,126.75,184.0500031,1370,98.8666687,646.4000244,741.7999878,1409.699951,260.1000061,2230
11-07-2019,1540,125,179,1353,97,644.0999756,730.9000244,1378.949951,255.0500031,2238.899902
12-07-2019,1564,125.9499969,184,1370,98.90000153,638,719.0499878,1352,264,2315
15-07-2019,1577.550049,125.5,186.5,1433.949951,98,630.5,713,1300,262.7000122,2201.149902
16-07-2019,1594.800049,121,185.25,1420,97,620.7000122,719,1384,261.6000061,2233
17-07-2019,1616,124.1999969,190.4499969,1454,97.3666687,634.5,735.9500122,1440,263,2246
18-07-2019,1604,127.3499985,190,1455,96,645.9500122,726.1500244,1463,264,2239
19-07-2019,1635,122.25,184,1445,95.30000305,644.5,718.2000122,1478,264,2226
22-07-2019,1550,118,177.75,1400,91.1333313,626,710.0499878,1482.050049,259.6000061,2157
23-07-2019,1581.099976,118.8000031,180.8000031,1405,91.96666718,624.9000244,722,1514,262,2198.300049
24-07-2019,1578.599976,112.5999985,180.8500061,1406.849976,92.73332977,623,711.7999878,1527.949951,261.2999878,2175
25-07-2019,1574,110.4000015,177,1425.5,91.09999847,619.7999878,695.7999878,1610,269.6000061,2169
26-07-2019,1585,112,177,1420.099976,89.46666718,613.1500244,689,1570.099976,263.9500122,2240
29-07-2019,1578.050049,112.5,180,1427,88.80000305,622.5,674.8499756,1574,269.5,2225
30-07-2019,1536.75,109.0999985,176.0500031,1455,87.73332977,611.0999756,659.9500122,1579,257,2240
31-07-2019,1540.900024,102.3499985,177.8000031,1458.5,86.09999847,599,633.4500122,1534,249,2227
01-08-2019,1554.699951,105,176.9499969,1482.650024,85.90000153,600,640.5999756,1551,245.75,2243.899902
02-08-2019,1507.300049,104.5999985,171.5,1473,85.33333588,599.9500122,640,1555.099976,249,2210
05-08-2019,1505,104.1999969,168.3500061,1509,84.06666565,611.75,640,1495,249,2179
06-08-2019,1510,102,164,1480,81.33333588,614.9500122,633,1465,244,2144
07-08-2019,1545,104.4000015,167.6000061,1465.050049,82.93333435,622.0499878,648.75,1481,246.8000031,2159.800049
08-08-2019,1561.699951,98.44999695,166.8999939,1432.5,81,635.7999878,648,1497,246.5,2157
09-08-2019,1563,100.75,172.3500061,1415.550049,81.46666718,643.0999756,660,1525,250.25,2176
13-08-2019,1573.400024,100,175.1999969,1458.849976,83.23332977,653,655.7999878,1531.050049,250,2222
14-08-2019,1548,98.34999847,174.1000061,1464,84.46666718,648.2999878,650,1502,246.6999969,2199.899902
16-08-2019,1590,100.0500031,174.8999939,1484,85.80000305,629.7999878,652.9000244,1572,249,2170
19-08-2019,1599.699951,102.6999969,178.1499939,1493,86.96666718,624,653.7999878,1633,251.5500031,2179.050049
20-08-2019,1589,102.25,178,1509.449951,85,627.2999878,666,1624,253.0500031,2179.75
21-08-2019,1545.75,98.69999695,177,1475,85.2666626,628.1500244,680.2999878,1641.5,254.0500031,2151
22-08-2019,1483.150024,94.30000305,168.8000031,1481.75,81.33333588,611.9000244,647.5,1625,246.1000061,2140
23-08-2019,1460,90.75,141.5,1480,80.46666718,607.7999878,658,1610,246.5500031,2015
26-08-2019,1490,99.90000153,156,1490,84.53333282,606.5999756,665,1674.449951,247.6999969,1962
27-08-2019,1506,97,158.3000031,1536.150024,85.33333588,609.5,666,1682,245.6999969,1939
28-08-2019,1538,97.19999695,160.8000031,1528.300049,87.19999695,600.2999878,663.5,1650,245.9499969,2011.900024
29-08-2019,1530.150024,94,163,1546.099976,84.7666626,596,662,1661,246.3500061,1999.599976
30-08-2019,1507,92.30000305,166.5,1555.449951,86.43333435,608,664.9500122,1664.949951,257.8500061,2002
03-09-2019,1500,92,164.5,1568,85.69999695,608.9500122,673.5999756,1688,248.8000031,2032.800049
04-09-2019,1443.949951,91.40000153,163.3000031,1508,84.66666412,604,654,1634,249.4499969,2049.199951
05-09-2019,1449,93.65000153,163.8999939,1534.949951,84.06666565,583.5,637,1638,248.1000061,2133
06-09-2019,1468.449951,94,159.5,1528,87.80000305,598,653,1634,249.5,2174
09-09-2019,1463,94,154.25,1529,87.7666626,601,661,1647,251.5,2045
11-09-2019,1477.849976,95.55000305,154.75,1568.800049,86.8666687,609,660.7999878,1670.099976,252.6999969,2070
12-09-2019,1487,99.55000305,161.6499939,1576,86.23332977,618.7999878,668.9000244,1665,252.8000031,1950.5
13-09-2019,1482,100.8000031,159.3500061,1575,83.83333588,626.9000244,670.3499756,1728.900024,250.75,1880
16-09-2019,1514.800049,98.94999695,162.9499969,1566.400024,86.93333435,620.5,669.4500122,1669.949951,252.0500031,1890
17-09-2019,1526.900024,98.55000305,162,1585,86.30000305,640.7999878,672.7999878,1660,251.9499969,1944.099976
18-09-2019,1493.5,95.90000153,155.6000061,1610,88.73332977,650.4500122,649,1686,251.3000031,1926
19-09-2019,1489,95.94999695,157,1650,90.46666718,649.25,650,1683,253.1000061,1995.650024
20-09-2019,1486.949951,94.69999695,155.0500031,1633,88.33333588,659.6500244,648,1698.199951,250.4499969,1934.949951
23-09-2019,1655,102.9499969,172,1784.75,92.66666412,689.4000244,738.25,1735,260.7999878,2100
24-09-2019,1670,100,167.6999969,1917,94.19999695,662.0999756,731,1810,262,2079
25-09-2019,1648.550049,98.15000153,166.8000031,1830,92.3666687,665,751,1822.300049,256.75,2069.949951
26-09-2019,1640.849976,93.94999695,156.5,1900.099976,91.40000153,672,733.9500122,1827,258,2050
27-09-2019,1643,94.5,161,1886,91,681,722.9000244,1859,258,2078.949951
30-09-2019,1632.199951,95.09999847,159,1900,89.8666687,692.25,715.9000244,1853,255.9499969,2055
01-10-2019,1611.650024,94,156,1870,89.40000153,688.9000244,722.7999878,1878,257.7999878,2031
03-10-2019,1564,90.75,145.6499939,1898.900024,88.66666412,678.0999756,708.9500122,1812.099976,249.8999939,2079.949951
04-10-2019,1558.099976,92,151.3999939,1887.25,88,664.7000122,702,1843.75,248.25,2135.25
07-10-2019,1496,88.25,148,1906.300049,88,670,682.2000122,1805,246,2267
09-10-2019,1430,86.19999695,143.8999939,1853.849976,86.66666412,670.6500244,662.75,1800,246.8500061,2309
10-10-2019,1459.800049,89.90000153,146.5,1818.949951,87.59999847,672,669.7999878,1790,257.3999939,2400
11-10-2019,1430.400024,88.44999695,142.5,1835,84.83333588,676,662.6500244,1799,256.6499939,2283.649902
14-10-2019,1448,88,150,1850,83.66666412,692.3499756,661.9500122,1750,259,2259.949951
15-10-2019,1479,88.25,154.5,1836,84,690.7000122,655.2000122,1769.099976,258.5,2273
16-10-2019,1530,88.25,156,1846,85.33333588,694.0499878,670,1753,256.3999939,2328
17-10-2019,1525,87.30000305,157.5500031,1883,84.46666718,710,674,1717,255,2272.75
18-10-2019,1535.800049,88.90000153,163.6000061,1918,85.66666412,715,686,1729,256.7999878,2299.899902
22-10-2019,1551.900024,89.5,170,1929.949951,86.3666687,710.0499878,690,1719,266,2304.899902
23-10-2019,1537.900024,90.09999847,177.6000061,1919.550049,86.59999847,704.25,674,1667,256.7999878,2406
24-10-2019,1536,92.69999695,176.0500031,1911.099976,86.06666565,718,660,1658.699951,255,2363.550049
25-10-2019,1524,90,176.5,1892.5,82.53333282,718.7000122,650,1611,238,2318
27-10-2019,1527,92,182,1900.150024,82.66666412,706.7999878,666.7000122,1466.949951,214,2265
29-10-2019,1531,90.09999847,179.8000031,1919.099976,82.43333435,702.25,668.7000122,1394,211.5,2300
30-10-2019,1532.099976,93.40000153,182,1958,85.09999847,721.3499756,675,1450,193.1499939,2414.899902
31-10-2019,1541.699951,96.25,185.8000031,1987.199951,89.59999847,733.0499878,693,1521.5,183,2432
01-11-2019,1573,97.5,184.3999939,1999.650024,92,741.9000244,693.9000244,1472.300049,190,2551
04-11-2019,1549.800049,100.4499969,185.3000031,1975,90.96666718,738,689.6500244,1440.050049,207.4499969,2617.800049
05-11-2019,1561,102.1500015,183.1000061,1960,91.23332977,724.7000122,695.3499756,1432,217.8000031,2539.899902
06-11-2019,1520,101.6999969,186.5500031,1975,91.53333282,724,687.0999756,1474,222,2494
07-11-2019,1527,99.90000153,197,1995,91.5,760,694.7999878,1477.699951,223,2524.100098
08-11-2019,1526.800049,95.69999695,196,1988.949951,87.8666687,750.2999878,714.3499756,1495,229,2600
11-11-2019,1501.900024,94,200,1965,84.59999847,736.3499756,703.5,1524,218.3000031,2521
13-11-2019,1505.199951,97,210.1999969,1969.800049,86.59999847,733,693.5,1482,221.8999939,2601.050049
14-11-2019,1490,93.5,202.8500061,1964.900024,83,725.75,675.9000244,1478,205,2609.899902
15-11-2019,1488.150024,93.65000153,210,1923.949951,81.96666718,714.9500122,674.4000244,1510,203.9499969,2626.800049
18-11-2019,1490,94.90000153,211.8500061,1871,82.46666718,710.6500244,673.2999878,1475,226,2649
19-11-2019,1499,96,217.3000031,1835,83.1333313,718,670.7999878,1460,227.9499969,2726.199951
20-11-2019,1497,100,215.1000061,1841,83.46666718,701,666,1440,257.1000061,2636
21-11-2019,1487,99.34999847,213.3999939,1829.800049,83,714,671.6500244,1426.650024,243.9499969,2607.300049
22-11-2019,1473,99,216.9499969,1824.800049,81.33333588,728.7000122,650,1392,242,2598.899902
25-11-2019,1477.800049,99.09999847,220,1840,82,712.7000122,638.5499878,1390.150024,233.3000031,2602
26-11-2019,1478.550049,100.9499969,222.25,1836,81.40000153,716.9500122,669,1421,244,2639
27-11-2019,1486.849976,100.3000031,217.8500061,1798.300049,83.73332977,706,672,1410,235,2501.949951
28-11-2019,1505,102.8499985,216.5,1850,83.46666718,719.9500122,675.0999756,1420,227,2549.899902
29-11-2019,1514,106.9499969,218.1000061,1838.199951,83.3666687,725,673.5999756,1426.150024,250,2547.850098
02-12-2019,1521,105,219,1822.5,85.23332977,724,667.4500122,1458,284.2999878,2613.100098
03-12-2019,1540.800049,104.4000015,218,1849.699951,84.06666565,729.7000122,670,1438,269.6499939,2522
04-12-2019,1490,101,218,1840,82,717.4000244,670,1390,250,2540.899902
05-12-2019,1512.900024,104.8499985,220.25,1844.949951,82.33333588,695.7000122,674,1379.599976,252.6999969,2459.699951
06-12-2019,1496,103.3000031,221.8999939,1826,80.8666687,672,670.9500122,1325,247.6000061,2469
09-12-2019,1484,97.05000305,217.5,1800,78.53333282,669,663.5999756,1327.099976,258,2459.649902
10-12-2019,1475,97.75,216.5,1788,77.2666626,661.5499878,658.3499756,1327.400024,259,2493.800049
11-12-2019,1439.800049,95.75,217.1999969,1730.099976,74.06666565,649.7999878,645,1330,256,2498.899902
12-12-2019,1423.300049,96.30000305,226.6999969,1740,78.2666626,671,640.0999756,1348.900024,256.1000061,2579.649902
13-12-2019,1444.949951,98.44999695,226.1000061,1789.650024,79.33333588,670.3499756,653.6500244,1347,253.75,2539
16-12-2019,1465.900024,102.1999969,227.5,1798.949951,79.8666687,670,656.7999878,1329,256.5,2650
17-12-2019,1443.449951,101.4499969,230.4499969,1775,80.40000153,675,649,1300,249,2640
18-12-2019,1462.099976,101.4499969,229.8500061,1885,80.1333313,681.9500122,644.7999878,1314,251,2616
19-12-2019,1445,98.44999695,227,1919.800049,78.19999695,680.6500244,649.25,1303.75,249,2613.399902
20-12-2019,1452,99.05000305,228.1499939,1930,78.33333588,685,649.9000244,1300,251.8500061,2575.050049
23-12-2019,1443.5,100.5999985,229,1920.300049,79.1333313,703,641.2000122,1284,252.8000031,2637.699951
24-12-2019,1472.900024,99.80000305,226.8000031,1919.800049,80.19999695,700.0999756,648.75,1295,255,2592.649902
26-12-2019,1464.400024,100.3000031,228.6000061,1908,79.80000305,691.2999878,649.2000122,1304.949951,255,2573.550049
27-12-2019,1456,99.65000153,227,1924.5,78.8666687,686.5499878,643.9000244,1322,254.8999939,2541.899902
30-12-2019,1455.599976,104.0500031,233.1999969,1926,79.03333282,690,648,1338,255.4499969,2580
31-12-2019,1454.5,102.9000015,232,1893,79.2666626,690.7999878,652.7999878,1345,255.5,2548
01-01-2020,1452.5,102.25,231.3999939,1849.699951,80.93333435,684.9000244,649.75,1333.550049,254,2533.300049
02-01-2020,1442,102.0999985,227.5,1831,81,691,650,1340,257,2550
03-01-2020,1493,103.9499969,232.6499939,1827,82.46666718,682.7999878,654,1318.5,254.1999969,2535.199951
06-01-2020,1462.099976,99.94999695,227,1827,83.33333588,688,660,1341,247.1000061,2567.449951
07-01-2020,1450,97.59999847,223,1805,83.2666626,700.9000244,648.25,1327.150024,242.5,2522
08-01-2020,1435,94,217.3000031,1793,82.06666565,704.25,636.5,1326.050049,238.0500031,2525
09-01-2020,1478,97.25,230,1850,82.93333435,713.6500244,635.2000122,1385,240,2560.199951
10-01-2020,1495,97.75,238.8500061,1886,83.40000153,724.9000244,641.5,1418,251,2552
13-01-2020,1518.849976,97.40000153,244.3500061,1925,83.93333435,742.25,646.0499878,1421.300049,251.4499969,2564.649902
14-01-2020,1527,97.90000153,252.1000061,1902,86.33333588,742.7999878,652.9500122,1430,246.5,2509
15-01-2020,1511.900024,97.59999847,252.5,1938,86.90000153,751.75,650.2999878,1425.949951,248.1999969,2540
16-01-2020,1525.199951,98,255.6999969,1938.699951,88.6333313,760.9500122,643.7000122,1492.050049,247.0500031,2536.800049
17-01-2020,1504.5,96,257,1948,84.59999847,746,639.5,1458,218.75,2555
20-01-2020,1517.800049,97.84999847,261.9500122,2000,84,747.4000244,640.0999756,1475,219,2605
21-01-2020,1494.949951,94.69999695,258,1930,85.56666565,749.9000244,623,1460,224.3999939,2600
22-01-2020,1507.949951,95.5,258.3999939,1930,84.80000305,732.5499878,604.5,1440,244.8500061,2569.800049
23-01-2020,1526.25,94.19999695,258.1000061,1920,83.80000305,729.4000244,600.5,1485,239.1999969,2538.800049
24-01-2020,1551.75,95,262,1927.050049,86.56666565,740,620,1465,240,2603.949951
27-01-2020,1555,93.25,261.5,1945.5,86,748,622,1499,243,2708
28-01-2020,1554.900024,92.65000153,256,1944.699951,84.66666412,735.5,622.1500244,1515,242,2701
29-01-2020,1564.25,93.75,259,1932,85.1333313,741.7000122,618,1475,240.8999939,2780
30-01-2020,1552.75,93.5,258.6000061,1977.800049,84.16666412,724,616,1451,245.1999969,2845
31-01-2020,1536,93.5,257.7999878,2064.050049,82.69999695,684.8499756,610.5,1417,247,2842.149902
03-02-2020,1434,88.90000153,230,2084,76.73332977,661.5,594.8499756,1366.550049,243.3000031,2676.100098
04-02-2020,1463.800049,86.80000305,231.3999939,2145,76.80000305,670.5999756,600,1400,234.5,2799.800049
05-02-2020,1496.5,87.5,250.1499939,2160,79.53333282,658,613.4000244,1421.5,242,2978.300049
06-02-2020,1477.099976,88.59999847,247,2255,80.96666718,664.4000244,626.7999878,1450,246,2980
07-02-2020,1491,91.55000305,246,2295,82.66666412,650.4500122,632,1408,245,3090.399902
10-02-2020,1498,91.84999847,235.3000031,2287.199951,82.73332977,650.4500122,627.9000244,1400,245.5500031,3097.5
11-02-2020,1461,90.80000305,236,2480,82.30000305,633,624,1411,243,3032.550049
12-02-2020,1447,90.55000305,233.8999939,2390,86.46666718,620.9000244,622.75,1392,248,3013.949951
13-02-2020,1451,88.25,230.5500031,2478,86.66666412,642.9500122,617.6500244,1442,247.5,2938
14-02-2020,1448.550049,88.15000153,232.3999939,2440,86.66666412,637,618.0999756,1434.800049,246,2864.75
17-02-2020,1445,85.30000305,228.3999939,2354.5,81.33333588,626.0999756,613,1441.300049,234.8500061,2836
18-02-2020,1425,82.25,217.1999969,2334.949951,78.66666412,626,602.5,1447.400024,235.3999939,2815.949951
19-02-2020,1430.050049,81.69999695,220.6999969,2385,80,622.4000244,606.7999878,1475,215,2832
20-02-2020,1430,80.34999847,226.8999939,2433,79.2666626,622.5999756,621.2000122,1479.75,225.5,2855.050049
24-02-2020,1419.900024,80.90000153,215,2448.800049,79,629,619.9500122,1458,242,2839.550049
25-02-2020,1414,80.5,213,2399,78.93333435,618.5999756,634,1444,219.5,2761
