Date,ACC.BO,ADANIPORTS.BO,AMBUJACEM.BO,BAJFINANCE.BO,BANKBARODA.BO,BHARATFORG.BO,DLF.BO,FEDERALBNK.BO,GAIL.BO,HDFCBANK.BO,ICICIBANK.BO,ITC.BO,NAUKRI.BO,RELIANCE.BO,SBIN.BO,TATAMOTORS.BO,TATAPOWER.BO,TCS.BO,TECHM.BO,VOLTAS.BO,^BSESN
2020-10-21,1591.949951171875,353.3500061035156,252.89999389648438,3279.0,42.29999923706055,466.0,168.0,56.849998474121094,86.5,1231.0,416.0,168.3000030517578,3474.10009765625,2171.10009765625,204.9499969482422,131.25,55.099998474121094,2739.0,850.5,699.0,40767.140625
2020-10-22,1615.0,353.0,253.1999969482422,3161.0,42.29999923706055,456.0,174.0,56.5,86.0,1242.0,416.8999938964844,167.64999389648438,3491.85009765625,2123.0,201.8000030517578,129.0500030517578,53.099998474121094,2666.800048828125,842.2000122070312,701.0,40531.30859375
2020-10-23,1636.0,362.70001220703125,256.8999938964844,3328.35009765625,43.0,468.8999938964844,175.0,57.0,88.8499984741211,1240.0,416.20001220703125,168.9499969482422,3402.0,2109.0,203.8000030517578,134.85000610351562,55.75,2684.0,839.0,710.5999755859375,40728.390625
2020-10-26,1604.0,366.79998779296875,249.0,3343.0,43.25,495.79998779296875,172.10000610351562,56.599998474121094,87.94999694824219,1232.0,417.54998779296875,171.0,3616.0,2101.0,202.10000610351562,139.39999389648438,55.25,2695.0,834.0,704.0,40649.76171875
2020-10-27,1599.4000244140625,363.54998779296875,244.0,3325.0,42.54999923706055,478.0,167.89999389648438,54.099998474121094,85.0,1221.0999755859375,404.54998779296875,168.35000610351562,3515.050048828125,2032.0,196.25,134.0,54.45000076293945,2696.85009765625,824.4000244140625,696.25,40199.078125
2020-10-28,1664.0,364.70001220703125,252.5,3453.0,42.5,471.0,165.0,54.29999923706055,85.0,1230.0,412.5,168.25,3571.0,2044.0,195.3000030517578,138.1999969482422,54.400001525878906,2653.0,828.0999755859375,701.0999755859375,40664.3515625
2020-10-29,1615.0,351.5,249.89999389648438,3362.0,41.599998474121094,456.0,154.4499969482422,51.70000076293945,82.0,1202.0,391.6000061035156,164.10000610351562,3510.0,1999.4000244140625,189.10000610351562,132.39999389648438,52.0,2605.0,791.4500122070312,705.0,39537.171875
2020-10-30,1658.800048828125,343.54998779296875,254.8000030517578,3378.0,43.29999923706055,455.5,153.0,51.349998474121094,84.5,1184.0,400.70001220703125,164.3000030517578,3637.0,2035.0,189.5,132.89999389648438,52.54999923706055,2639.0,806.0,702.7999877929688,39779.8203125
2020-11-02,1660.0,362.45001220703125,261.8999938964844,3340.0,42.099998474121094,454.95001220703125,160.1999969482422,50.5,86.0,1195.0,417.95001220703125,165.75,3560.0,2033.5,192.4499969482422,133.6999969482422,52.900001525878906,2665.0,815.0,705.0,39880.37890625
2020-11-03,1675.0,360.0,263.20001220703125,3431.0,44.849998474121094,454.95001220703125,165.4499969482422,51.95000076293945,84.8499984741211,1225.0,424.20001220703125,167.60000610351562,3593.0,1888.0,198.3000030517578,134.85000610351562,52.95000076293945,2604.699951171875,825.0,726.9000244140625,39990.75
2020-11-04,1665.300048828125,362.0,262.0,3475.0,44.54999923706055,463.0,159.0,53.150001525878906,84.0,1249.050048828125,436.0,170.0,3590.35009765625,1840.0,204.39999389648438,134.64999389648438,53.650001525878906,2625.0,810.0499877929688,713.0999755859375,40171.7109375
2020-11-05,1690.0,366.54998779296875,252.8000030517578,3602.0,44.29999923706055,469.95001220703125,165.0,53.20000076293945,84.19999694824219,1264.0,444.0,170.5500030517578,3669.0,1949.0,214.5,136.9499969482422,53.5,2681.0,835.0,720.0,41112.12109375
2020-11-06,1705.0,368.0,256.1000061035156,3740.0,45.349998474121094,475.5,164.0,54.20000076293945,87.30000305175781,1260.0,439.95001220703125,176.5500030517578,3637.0,1988.0,219.0,137.89999389648438,55.099998474121094,2695.0,835.0,745.0999755859375,41438.76171875
2020-11-09,1672.0,373.75,250.0,3809.0,46.04999923706055,477.20001220703125,169.75,55.75,87.0,1311.699951171875,449.20001220703125,173.9499969482422,3618.0,2058.699951171875,221.14999389648438,140.35000610351562,55.5,2738.25,856.0,757.0999755859375,42273.96875
2020-11-10,1678.5,369.25,250.5500030517578,3900.0,47.0,495.25,174.25,56.099998474121094,86.75,1351.0,484.25,174.9499969482422,3659.89990234375,2075.0,222.35000610351562,143.25,55.5,2725.0,875.0,795.3499755859375,42959.25
2020-11-11,1676.0,368.0,252.0,4210.0,48.45000076293945,520.0,179.14999389648438,59.0,91.4000015258789,1400.0,484.5,179.60000610351562,3465.0,2092.0,232.89999389648438,146.0,57.650001525878906,2645.300048828125,822.2999877929688,763.1500244140625,43444.05859375
2020-11-12,1677.0,371.5,258.0,4263.7998046875,46.900001525878906,495.0,181.0,57.400001525878906,93.19999694824219,1350.0,481.0,185.1999969482422,3545.050048828125,1985.0,232.10000610351562,150.0,57.25,2687.0,835.5499877929688,761.1500244140625,43291.890625
2020-11-13,1653.5,368.70001220703125,261.8999938964844,4260.0,45.650001525878906,495.0,183.9499969482422,55.900001525878906,92.80000305175781,1369.4000244140625,473.5,187.0,3625.0,1990.0,225.5,150.0,55.25,2656.0,836.9000244140625,750.0,43298.921875
2020-11-14,1690.0,369.0,261.04998779296875,4414.75,47.0,484.0,185.14999389648438,57.45000076293945,93.6500015258789,1370.0,489.8999938964844,189.8000030517578,3870.0,2013.0,232.39999389648438,149.0,55.79999923706055,2680.0,845.0,765.0,
2020-11-17,1658.0,367.0,259.54998779296875,4386.0,46.54999923706055,490.70001220703125,184.10000610351562,57.0,94.0,1386.550048828125,487.0,188.6999969482422,3850.0,2084.0,231.9499969482422,151.6999969482422,56.0,2685.0,845.2999877929688,762.0,44095.8515625
2020-11-18,1692.699951171875,382.0,267.3500061035156,4474.10009765625,47.150001525878906,495.0,192.89999389648438,58.0,93.05000305175781,1411.0,489.0,186.75,3940.0,1997.449951171875,240.0,158.60000610351562,57.900001525878906,2665.0,843.0,776.9000244140625,43978.578125
2020-11-19,1685.0,391.95001220703125,261.70001220703125,4625.0,49.29999923706055,502.79998779296875,190.5500030517578,61.849998474121094,93.30000305175781,1400.0,490.0,183.0,3995.0,1986.4000244140625,247.5,171.8000030517578,60.54999923706055,2630.0,834.9000244140625,765.0,43902.23828125
2020-11-20,1680.0,382.5,260.0,4565.0,47.650001525878906,511.0,188.4499969482422,58.54999923706055,93.69999694824219,1374.0,478.6499938964844,188.14999389648438,3832.0,1977.800048828125,241.1999969482422,170.0,59.29999923706055,2655.0,824.0999755859375,780.7000122070312,43732.140625
2020-11-23,1710.0,376.3500061035156,258.3500061035156,4780.0,48.0,498.1000061035156,182.0500030517578,59.0,98.55000305175781,1412.0,480.3999938964844,192.0,4000.0,1929.0,243.1999969482422,169.6999969482422,58.54999923706055,2685.0,837.0,780.0,44164.171875
2020-11-24,1735.0,378.0,259.0,4847.0,47.150001525878906,495.20001220703125,187.5,58.79999923706055,101.05000305175781,1407.199951171875,473.1000061035156,191.0,4049.800048828125,1962.0,240.89999389648438,172.3000030517578,59.650001525878906,2738.0,870.0,762.0,44341.19140625
2020-11-25,1708.699951171875,395.6499938964844,255.39999389648438,4820.0,47.5,496.5,192.0,59.0,101.0999984741211,1450.0,483.0,195.5,4055.0,1980.0,244.1999969482422,175.0,60.54999923706055,2727.0,872.0,785.0,44749.73046875
2020-11-26,1650.050048828125,400.1000061035156,257.0,4686.9501953125,49.0,499.79998779296875,183.60000610351562,60.0,102.80000305175781,1415.6500244140625,474.20001220703125,195.39999389648438,4060.0,1950.050048828125,244.39999389648438,171.6999969482422,62.20000076293945,2686.64990234375,865.0,770.0,43967.58984375
2020-11-27,1708.699951171875,407.04998779296875,262.45001220703125,4861.0,51.5,517.2999877929688,184.39999389648438,60.0,103.5,1433.449951171875,475.6000061035156,194.89999389648438,4153.10009765625,1941.0,246.0,174.4499969482422,63.349998474121094,2700.0,861.0,767.5,44325.03125
2020-12-01,1719.5,414.0,263.95001220703125,4945.0,51.70000076293945,519.8499755859375,189.60000610351562,63.25,104.3499984741211,1440.0,483.0,194.5,4350.0,1935.25,244.8000030517578,183.25,65.44999694824219,2680.0,895.0,806.2000122070312,44435.828125
2020-12-02,1747.0,424.0,263.3999938964844,4861.14990234375,54.04999923706055,515.0,195.10000610351562,65.5,111.0,1432.0,487.0,195.0,4212.60009765625,1962.949951171875,248.64999389648438,184.10000610351562,69.1500015258789,2720.0,895.0,795.4500122070312,44729.51953125
2020-12-03,1740.0,440.5,264.5,4860.0,54.849998474121094,534.0,202.0,66.0,117.5,1420.0999755859375,481.70001220703125,196.85000610351562,4210.0,1970.0,249.0,185.0,68.5,2768.550048828125,912.0,802.2999877929688,44902.01953125
2020-12-04,1724.0,438.20001220703125,262.3999938964844,4867.5,59.0,543.7000122070312,204.9499969482422,66.25,120.0,1377.0,484.45001220703125,196.75,4181.39990234375,1963.0,256.5,186.6999969482422,71.5,2706.0,910.0,807.5,44665.91015625
