,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open
,ACC.BO,AMBUJACEM.BO,BANKBARODA.BO,BHARATFORG.BO,DLF.BO,FEDERALBNK.BO,GAIL.BO,NAUKRI.BO,TATAPOWER.BO,VOLTAS.BO
Date,,,,,,,,,,
2018-10-19,1488.0,217.0,99.0999984741211,562.0,142.6999969482422,78.0,172.0,1509.699951171875,72.0,490.0
2018-10-22,1420.25,210.10000610351562,103.0999984741211,561.5999755859375,152.0500030517578,82.5,172.8000030517578,1476.0,70.80000305175781,505.95001220703125
2018-10-23,1410.0,208.5,102.1500015258789,550.0,151.5,78.55000305175781,171.47500610351562,1445.0,69.44999694824219,501.0
2018-10-24,1390.0,200.4499969482422,103.5,545.25,155.89999389648438,80.4000015258789,172.6999969482422,1510.6500244140625,69.9000015258789,512.9500122070312
2018-10-25,1366.0,195.0,101.0,546.0,152.10000610351562,81.5,170.0500030517578,1561.449951171875,68.30000305175781,520.0
2018-10-26,1380.0,196.0,99.0999984741211,548.0,156.75,80.0,170.375,1585.199951171875,69.44999694824219,530.0
2018-10-29,1345.0,194.0,99.5,556.0,155.0,80.0,171.375,1593.449951171875,69.5,498.0
2018-10-30,1366.949951171875,194.0,107.80000305175781,558.0,164.9499969482422,81.3499984741211,175.0,1574.0,78.9000015258789,536.9500122070312
2018-10-31,1342.0,193.5,114.80000305175781,574.0,163.0,83.5999984741211,182.47500610351562,1572.050048828125,78.4000015258789,522.6500244140625
2018-11-01,1384.0,197.0500030517578,111.44999694824219,586.5499877929688,166.0,82.4000015258789,188.0,1553.550048828125,76.80000305175781,542.0
2018-11-02,1409.5,201.1999969482422,108.80000305175781,585.0,178.5,82.9000015258789,185.6999969482422,1509.0,77.0,540.0
2018-11-05,1445.0,206.0,110.0,609.5,169.0500030517578,82.3499984741211,185.0,1452.0999755859375,75.25,548.75
2018-11-06,1484.0,205.75,113.0,603.2000122070312,174.5,80.69999694824219,189.0,1420.0,75.4000015258789,536.7000122070312
2018-11-07,1448.800048828125,205.0,111.5,588.2000122070312,174.89999389648438,81.69999694824219,189.0,1398.800048828125,76.25,526.0
2018-11-09,1460.5,206.4499969482422,112.5,588.0499877929688,171.0,81.5,189.5,1395.0,75.5999984741211,513.0
2018-11-12,1460.050048828125,206.0,111.80000305175781,585.0,176.1999969482422,81.3499984741211,183.875,1396.6500244140625,75.30000305175781,538.4000244140625
2018-11-13,1439.0,202.8000030517578,109.0,580.4500122070312,170.0,80.5999984741211,182.1750030517578,1360.449951171875,74.5,534.7999877929688
2018-11-14,1469.5999755859375,206.8000030517578,109.0,593.9500122070312,173.0500030517578,80.0,183.0,1393.550048828125,76.05000305175781,545.7000122070312
2018-11-15,1481.3499755859375,211.0,113.5,580.0,163.0,79.0,176.1999969482422,1381.0,78.0,544.0
2018-11-16,1515.300048828125,217.5500030517578,114.0,589.3499755859375,171.75,79.19999694824219,174.5500030517578,1362.0,76.69999694824219,560.0
2018-11-19,1501.0,217.89999389648438,116.9000015258789,594.0,169.5500030517578,80.0,171.0,1372.699951171875,76.80000305175781,550.0
2018-11-20,1490.0,219.89999389648438,114.0,598.0,170.10000610351562,81.5,169.5,1375.800048828125,77.19999694824219,558.0
2018-11-21,1480.550048828125,217.39999389648438,111.0999984741211,577.0,174.35000610351562,80.25,171.5,1408.5,78.5,554.5
2018-11-22,1498.5,219.1999969482422,112.44999694824219,583.7000122070312,183.25,83.19999694824219,172.5,1409.0,77.9000015258789,564.0
2018-11-26,1474.5,215.0500030517578,111.4000015258789,584.0,177.5,80.8499984741211,174.5,1404.550048828125,75.05000305175781,548.4500122070312
2018-11-27,1439.050048828125,215.6999969482422,109.25,573.0,178.0,81.0,170.02499389648438,1450.050048828125,75.5,557.0
2018-11-28,1451.050048828125,216.8000030517578,113.0,577.0,178.10000610351562,81.30000305175781,174.47500610351562,1505.0,76.30000305175781,546.0499877929688
2018-11-29,1448.300048828125,216.35000610351562,105.5,570.6500244140625,177.1999969482422,83.0,170.875,1509.6500244140625,74.5,540.0
2018-11-30,1470.949951171875,217.10000610351562,105.8499984741211,573.1500244140625,180.0,85.5,172.4499969482422,1535.8499755859375,75.0,555.7000122070312
2018-12-03,1491.199951171875,215.5500030517578,106.80000305175781,570.0499877929688,178.0500030517578,86.44999694824219,169.52499389648438,1557.0,76.9000015258789,555.5
2018-12-04,1520.5,220.64999389648438,108.4000015258789,565.2000122070312,179.0,84.9000015258789,175.9499969482422,1626.800048828125,82.55000305175781,553.9500122070312
2018-12-05,1490.4000244140625,218.25,106.0,577.0,173.0,82.05000305175781,177.0,1625.0,80.1500015258789,549.75
2018-12-06,1467.8499755859375,214.9499969482422,107.5,529.7000122070312,175.5,83.69999694824219,173.5,1578.0,79.69999694824219,543.5499877929688
2018-12-07,1430.5,209.8000030517578,107.0,530.0,169.0,84.9000015258789,173.60000610351562,1556.0,79.75,551.0
2018-12-10,1439.9000244140625,209.64999389648438,103.0999984741211,491.6000061035156,165.0,82.9000015258789,165.27499389648438,1500.0,78.30000305175781,536.9000244140625
2018-12-11,1413.0,204.0500030517578,103.0,498.20001220703125,166.75,81.9000015258789,165.5,1378.3499755859375,76.0,528.5499877929688
2018-12-12,1455.5,212.89999389648438,110.4000015258789,505.0,172.64999389648438,84.0,166.60000610351562,1545.0,79.9000015258789,554.0
2018-12-13,1485.0999755859375,217.8000030517578,114.80000305175781,520.0,177.6999969482422,89.0999984741211,172.25,1579.0,79.55000305175781,572.0
2018-12-14,1528.0,223.0,111.44999694824219,509.0,179.0,89.4000015258789,173.10000610351562,1541.050048828125,78.5999984741211,565.2000122070312
2018-12-17,1501.0,220.0,111.5,515.2000122070312,178.0,91.19999694824219,175.625,1560.050048828125,79.9000015258789,585.0
2018-12-18,1509.0,218.6999969482422,111.4000015258789,519.9500122070312,177.8000030517578,93.0,178.14999389648438,1590.0,77.69999694824219,567.5999755859375
2018-12-19,1510.300048828125,220.0,113.5,519.5999755859375,178.75,93.0,177.5500030517578,1577.75,78.8499984741211,574.0
2018-12-20,1528.050048828125,226.8000030517578,115.4000015258789,519.7999877929688,191.85000610351562,94.5,176.625,1572.550048828125,77.0999984741211,570.0
2018-12-21,1536.0,224.39999389648438,114.5,522.2000122070312,190.5500030517578,95.44999694824219,176.75,1564.199951171875,80.5,579.0
2018-12-24,1482.949951171875,216.8000030517578,116.25,501.0,185.0,93.0,171.97500610351562,1580.0,76.1500015258789,569.0
2018-12-26,1449.0,213.89999389648438,115.5,498.1000061035156,178.5500030517578,94.0,173.85000610351562,1545.0,76.69999694824219,555.0
2018-12-27,1493.3499755859375,220.10000610351562,119.19999694824219,513.0,178.9499969482422,93.0999984741211,177.0500030517578,1527.449951171875,76.25,564.0
2018-12-28,1465.199951171875,218.0500030517578,117.30000305175781,505.0,176.5,94.25,178.5,1480.0,77.19999694824219,553.9500122070312
2018-12-31,1488.0,221.0,118.5,507.3999938964844,178.0,93.19999694824219,179.47500610351562,1455.449951171875,77.05000305175781,553.8499755859375
2019-01-01,1519.0,225.5500030517578,119.25,510.0,177.9499969482422,93.1500015258789,180.5,1448.0,76.19999694824219,558.0
2019-01-02,1499.5,223.25,123.5,508.5,181.0,93.3499984741211,177.8249969482422,1443.0,76.69999694824219,552.5
2019-01-03,1485.0,219.75,121.80000305175781,495.20001220703125,173.0,95.75,175.0,1442.0,75.80000305175781,536.7000122070312
2019-01-04,1463.0,218.5,121.0,491.0,173.5500030517578,93.0,175.02499389648438,1492.6500244140625,74.0,540.7000122070312
2019-01-07,1479.0,219.35000610351562,122.80000305175781,482.25,176.0,95.25,177.0,1574.9000244140625,75.3499984741211,545.0
2019-01-08,1473.8499755859375,217.5,122.80000305175781,481.79998779296875,180.39999389648438,94.4000015258789,178.3249969482422,1626.6500244140625,74.69999694824219,544.0
2019-01-09,1483.5,220.0,124.0,472.0,182.10000610351562,95.25,177.5,1625.550048828125,75.0999984741211,542.6500244140625
2019-01-10,1456.0,213.35000610351562,122.80000305175781,478.0,182.10000610351562,97.19999694824219,172.5,1636.5999755859375,74.0999984741211,536.1500244140625
2019-01-11,1450.050048828125,213.64999389648438,123.80000305175781,485.79998779296875,184.6999969482422,96.0,172.14999389648438,1599.949951171875,74.9000015258789,539.25
2019-01-14,1458.6500244140625,213.10000610351562,121.25,482.0,182.10000610351562,94.55000305175781,169.3000030517578,1599.0,74.94999694824219,542.7999877929688
2019-01-15,1467.6500244140625,214.89999389648438,121.5999984741211,476.29998779296875,181.0500030517578,91.0,162.0,1666.8499755859375,74.55000305175781,541.0
2019-01-16,1487.699951171875,216.5,121.94999694824219,490.3999938964844,186.9499969482422,91.69999694824219,162.75,1680.0,75.44999694824219,521.0
2019-01-17,1479.949951171875,218.5,121.0999984741211,492.20001220703125,184.39999389648438,91.94999694824219,164.0500030517578,1690.300048828125,76.5,533.0
2019-01-18,1455.25,215.89999389648438,119.5,489.45001220703125,184.89999389648438,88.9000015258789,166.3000030517578,1648.699951171875,76.4000015258789,535.0
2019-01-21,1440.050048828125,212.60000610351562,118.75,481.0,180.3000030517578,90.0,161.9499969482422,1615.0,76.0,536.0
2019-01-22,1430.4000244140625,212.3000030517578,117.0,475.8999938964844,176.0,88.69999694824219,164.02499389648438,1573.3499755859375,75.80000305175781,536.0
2019-01-23,1433.0999755859375,212.35000610351562,113.0999984741211,485.25,180.0,89.5,167.0,1652.5,77.0999984741211,535.75
2019-01-24,1437.800048828125,212.60000610351562,112.30000305175781,493.1000061035156,177.89999389648438,88.0,167.0,1740.0,75.5999984741211,534.4000244140625
2019-01-25,1424.9000244140625,212.64999389648438,113.9000015258789,477.8500061035156,179.60000610351562,89.5999984741211,166.10000610351562,1728.0,74.55000305175781,544.0
2019-01-28,1375.0,200.0,111.69999694824219,479.0,159.0,86.0,167.5,1651.0,74.0999984741211,533.5
2019-01-29,1354.5999755859375,199.0,109.19999694824219,470.0,163.5500030517578,84.25,165.625,1670.0,68.75,532.25
2019-01-30,1360.300048828125,201.0,116.6500015258789,490.0,166.9499969482422,86.05000305175781,162.39999389648438,1716.0,71.44999694824219,542.0
2019-01-31,1398.800048828125,206.0,115.0,478.20001220703125,160.10000610351562,87.0,162.4250030517578,1699.8499755859375,68.75,541.1500244140625
2019-02-01,1421.75,210.35000610351562,113.94999694824219,494.75,165.9499969482422,86.05000305175781,166.5,1730.0,71.0,540.5
2019-02-04,1411.25,211.8000030517578,110.75,495.45001220703125,166.8000030517578,86.0,165.5,1756.9000244140625,71.55000305175781,558.0
2019-02-05,1412.1500244140625,213.0,110.5,484.45001220703125,163.0,88.0,165.27499389648438,1720.050048828125,70.5,547.9000244140625
2019-02-06,1400.0,210.0,109.0,479.0,159.5,86.69999694824219,168.0,1760.0,69.55000305175781,535.0
2019-02-07,1420.0,215.0,109.25,481.0,162.0,85.5,169.5749969482422,1745.0,70.9000015258789,525.5999755859375
2019-02-08,1429.9000244140625,216.0,109.0,496.45001220703125,158.0,86.1500015258789,169.0,1758.6500244140625,69.30000305175781,534.6500244140625
2019-02-11,1399.0,214.10000610351562,106.44999694824219,486.0,167.0,84.30000305175781,168.4499969482422,1798.0,68.0999984741211,532.2000122070312
2019-02-12,1370.0,205.8000030517578,104.0999984741211,476.70001220703125,166.8000030517578,83.44999694824219,161.25,1700.0,66.0,524.1500244140625
2019-02-14,1352.0999755859375,205.4499969482422,103.0,475.1000061035156,157.5,81.94999694824219,157.5749969482422,1643.8499755859375,64.55000305175781,505.0
2019-02-15,1352.25,203.5,103.5999984741211,478.0,163.0,80.4000015258789,155.0,1681.5,68.80000305175781,513.9000244140625
2019-02-18,1355.0,204.6999969482422,101.94999694824219,470.0,156.1999969482422,80.25,159.0,1678.4000244140625,69.4000015258789,524.4000244140625
2019-02-19,1332.0,198.10000610351562,99.94999694824219,458.0,157.8000030517578,80.5,158.5,1650.0,64.6500015258789,520.7999877929688
2019-02-20,1379.800048828125,199.0,102.75,459.5,165.0,79.30000305175781,161.5,1617.0,66.25,529.1500244140625
2019-02-21,1380.199951171875,214.0,104.5999984741211,478.79998779296875,164.0,80.9000015258789,165.5,1712.0,67.5,529.75
2019-02-22,1390.0,210.0,102.5999984741211,481.8500061035156,164.0,79.69999694824219,166.5,1677.699951171875,67.4000015258789,528.5
2019-02-25,1387.550048828125,211.0,104.0,487.95001220703125,174.0,80.0,163.60000610351562,1657.0,67.0999984741211,536.0999755859375
2019-02-26,1375.75,209.6999969482422,102.5999984741211,492.0,165.5,81.0,163.5,1669.949951171875,66.19999694824219,532.0
2019-02-27,1388.199951171875,214.9499969482422,102.0,509.0,168.0,81.75,167.75,1740.0,66.9000015258789,539.0
2019-02-28,1424.75,216.39999389648438,101.9000015258789,517.0,163.0,81.3499984741211,169.0,1798.0,65.8499984741211,559.0
2019-03-01,1418.0,215.0,101.8499984741211,517.9500122070312,166.10000610351562,84.4000015258789,171.10000610351562,1795.0,66.0,567.0
2019-03-05,1488.5999755859375,218.0500030517578,108.0,514.9500122070312,167.25,86.1500015258789,170.5,1827.0,67.5,573.9000244140625
2019-03-06,1538.949951171875,222.0500030517578,110.0,520.0,176.0,89.4000015258789,173.8000030517578,1781.0,69.69999694824219,596.1500244140625
2019-03-07,1554.699951171875,223.8000030517578,112.19999694824219,516.0499877929688,177.3000030517578,87.8499984741211,173.3249969482422,1735.0,72.80000305175781,590.0
2019-03-08,1569.0,222.0,116.0,514.25,176.0,88.0,172.0,1709.0,70.55000305175781,594.7000122070312
2019-03-11,1574.199951171875,225.5,114.4000015258789,508.20001220703125,175.0500030517578,87.0,176.5,1797.9000244140625,70.19999694824219,595.0
2019-03-12,1610.0,233.0,116.55000305175781,536.9000244140625,179.0,92.4000015258789,177.4499969482422,1806.75,72.05000305175781,630.0
2019-03-13,1584.300048828125,235.0,115.94999694824219,528.25,189.0,90.0999984741211,177.5,1857.75,73.4000015258789,621.8499755859375
2019-03-14,1577.0,231.39999389648438,116.0,538.9500122070312,192.9499969482422,91.25,175.52499389648438,1895.0,74.0,616.4500122070312
2019-03-15,1526.3499755859375,223.0,116.5999984741211,535.0,202.0,91.44999694824219,177.4499969482422,1886.0,73.3499984741211,604.7999877929688
2019-03-18,1535.0,225.39999389648438,117.94999694824219,537.3499755859375,197.89999389648438,91.25,181.0,1868.699951171875,74.0,604.25
2019-03-19,1553.0,226.6999969482422,121.75,519.7999877929688,199.39999389648438,91.3499984741211,181.4499969482422,1852.0,73.0999984741211,604.0
2019-03-20,1565.5,230.5,126.0,515.0,197.8000030517578,93.9000015258789,181.47500610351562,1899.9000244140625,73.0,614.7000122070312
2019-03-22,1551.0,227.10000610351562,126.0,505.1000061035156,199.8000030517578,92.55000305175781,176.5,1890.050048828125,72.05000305175781,619.0
2019-03-25,1575.0,229.4499969482422,119.6500015258789,493.0,195.0,90.0,175.0,1910.949951171875,72.94999694824219,606.7000122070312
2019-03-26,1575.0999755859375,228.0,119.80000305175781,489.8999938964844,191.35000610351562,89.0,175.625,1903.050048828125,72.9000015258789,604.2999877929688
2019-03-27,1572.0,232.0,122.8499984741211,493.0,197.0500030517578,91.19999694824219,181.39999389648438,1894.949951171875,72.25,613.0
2019-03-28,1599.0,232.0,121.94999694824219,494.70001220703125,191.0,92.69999694824219,177.5,1886.0,71.94999694824219,626.6500244140625
2019-04-01,1670.0,236.25,133.0,511.6000061035156,202.14999389648438,96.94999694824219,176.5,1860.0,74.4000015258789,633.0
2019-04-02,1651.800048828125,234.0,133.85000610351562,513.3499755859375,196.5,98.0,179.47500610351562,1869.9000244140625,74.80000305175781,625.0
2019-04-03,1620.0,230.0,134.39999389648438,511.3999938964844,200.0500030517578,97.6500015258789,181.10000610351562,1833.949951171875,74.9000015258789,623.0
2019-04-04,1629.449951171875,228.0,133.60000610351562,503.5,203.85000610351562,95.0,176.625,1848.0,70.6500015258789,628.5
2019-04-05,1634.949951171875,223.60000610351562,132.0,511.3999938964844,201.0,95.0999984741211,174.10000610351562,1846.0999755859375,71.05000305175781,608.4500122070312
2019-04-08,1666.050048828125,226.8000030517578,131.5,512.5499877929688,201.8000030517578,99.25,174.875,1826.4000244140625,73.30000305175781,613.4000244140625
2019-04-09,1639.0999755859375,225.5500030517578,130.5500030517578,503.20001220703125,186.0,97.05000305175781,170.125,1855.0,72.0,618.0
2019-04-10,1644.449951171875,226.8000030517578,132.5,505.79998779296875,187.8000030517578,98.1500015258789,170.85000610351562,1900.0,72.80000305175781,610.75
2019-04-11,1639.5999755859375,224.1999969482422,129.85000610351562,499.3999938964844,180.60000610351562,97.9000015258789,169.25,1929.9000244140625,71.05000305175781,612.3499755859375
2019-04-12,1675.0,228.0,129.14999389648438,497.20001220703125,177.89999389648438,96.5,171.25,1917.5999755859375,73.1500015258789,617.9500122070312
2019-04-15,1660.0,229.1999969482422,131.4499969482422,496.20001220703125,182.9499969482422,97.0,177.5,1960.0,73.19999694824219,625.5499877929688
2019-04-16,1676.0,228.89999389648438,131.60000610351562,512.9500122070312,186.0,97.94999694824219,177.4499969482422,1951.0,71.9000015258789,623.9500122070312
2019-04-18,1697.5,231.5500030517578,131.39999389648438,510.0,184.0,98.0999984741211,177.5,1935.0,71.3499984741211,626.0
2019-04-22,1698.949951171875,232.89999389648438,126.5,500.0,181.89999389648438,96.4000015258789,175.85000610351562,1915.0,70.19999694824219,615.0
2019-04-23,1676.0,226.5,124.4000015258789,483.70001220703125,173.39999389648438,95.9000015258789,170.0,1901.0,69.30000305175781,612.0
2019-04-24,1629.699951171875,223.8000030517578,124.0999984741211,490.0,172.0,96.4000015258789,170.5,1941.050048828125,68.5,623.2000122070312
2019-04-25,1609.0,223.0,125.0999984741211,483.45001220703125,175.5,95.0,172.52499389648438,2010.0,69.4000015258789,617.9500122070312
2019-04-26,1624.550048828125,221.3000030517578,123.5,481.0,176.0,95.5,172.125,1990.0,67.9000015258789,617.0
2019-04-30,1635.0,226.5500030517578,123.19999694824219,475.1499938964844,174.39999389648438,96.0,175.9499969482422,1915.9000244140625,67.5999984741211,618.0
2019-05-02,1630.0,220.5,117.4000015258789,471.29998779296875,171.6999969482422,94.0,178.39999389648438,1959.0,68.1500015258789,600.0
2019-05-03,1614.3499755859375,221.14999389648438,117.0,465.0,172.0500030517578,94.5,173.6999969482422,1952.050048828125,65.75,609.25
2019-05-06,1625.699951171875,221.1999969482422,118.0,483.8999938964844,174.4499969482422,101.0,171.0500030517578,1980.0,66.94999694824219,603.0
2019-05-07,1626.699951171875,220.8000030517578,117.5,474.5,175.75,101.0,174.22500610351562,1982.699951171875,66.30000305175781,607.9500122070312
2019-05-08,1601.0,218.5,113.1500015258789,465.25,169.6999969482422,99.0,170.0,1950.0,64.25,600.0
2019-05-09,1585.0999755859375,213.5,111.0,462.95001220703125,168.10000610351562,98.5999984741211,168.97500610351562,1933.0,65.0,576.0
2019-05-10,1595.550048828125,214.6999969482422,112.30000305175781,462.0,169.89999389648438,98.0,170.0,1925.800048828125,64.25,539.7999877929688
2019-05-13,1602.199951171875,214.0500030517578,113.5999984741211,457.3500061035156,165.0,97.0,170.0,1927.800048828125,63.29999923706055,573.5999755859375
2019-05-14,1576.4000244140625,210.0,105.1500015258789,449.0,164.4499969482422,96.44999694824219,166.5,1919.949951171875,62.0,570.1500244140625
2019-05-15,1575.199951171875,212.9499969482422,110.5999984741211,458.6499938964844,166.4499969482422,98.5,171.64999389648438,1900.050048828125,63.0,571.5499877929688
2019-05-16,1555.0,209.0,108.19999694824219,455.0,161.14999389648438,97.5,165.75,1898.0,61.849998474121094,560.0
2019-05-17,1588.0,213.25,109.80000305175781,448.0,163.60000610351562,98.0999984741211,164.85000610351562,1893.699951171875,61.25,557.5
2019-05-20,1626.699951171875,223.0,116.5,466.0,169.0,100.25,170.125,1800.1500244140625,63.0,582.0
2019-05-21,1669.0,226.0,123.8499984741211,483.79998779296875,175.0,104.4000015258789,176.1999969482422,1844.949951171875,66.44999694824219,589.0
2019-05-22,1612.25,221.0,126.5,472.04998779296875,177.1999969482422,101.5,169.5,1884.949951171875,64.80000305175781,584.5
2019-05-23,1639.75,222.8000030517578,128.9499969482422,473.1499938964844,178.0,104.44999694824219,170.27499389648438,1935.0,65.5,585.0
2019-05-24,1642.0,224.10000610351562,129.5,465.0,182.39999389648438,103.25,169.0,1917.449951171875,64.69999694824219,580.0
2019-05-27,1700.0,232.10000610351562,137.0,480.0,192.0,106.0,172.60000610351562,1967.0,67.0,584.0
2019-05-28,1764.5999755859375,238.0,141.0,482.1000061035156,197.0,108.30000305175781,176.5500030517578,1927.0,71.0,599.0
2019-05-29,1743.949951171875,239.0,139.5,489.5,196.3000030517578,106.80000305175781,175.0,1990.550048828125,70.9000015258789,589.0
2019-05-30,1721.199951171875,236.85000610351562,136.3000030517578,474.79998779296875,195.6999969482422,107.8499984741211,177.5,2045.0,68.94999694824219,570.4500122070312
2019-05-31,1713.5999755859375,234.0,137.4499969482422,474.1000061035156,196.25,108.9000015258789,180.0,2139.0,70.19999694824219,574.4500122070312
2019-06-03,1687.0,232.0,133.60000610351562,467.1499938964844,190.6999969482422,107.80000305175781,181.0,2059.10009765625,68.94999694824219,584.0
2019-06-04,1711.0,236.0,131.9499969482422,465.0,195.5,107.5,179.0,2280.0,67.44999694824219,594.5
2019-06-06,1685.0,227.6999969482422,133.1999969482422,457.70001220703125,196.0,107.9000015258789,169.47500610351562,2249.89990234375,68.4000015258789,600.0
2019-06-07,1591.5999755859375,221.89999389648438,123.69999694824219,460.54998779296875,189.9499969482422,105.0,158.6999969482422,2325.0,65.5,586.5
2019-06-10,1623.0,223.25,123.0,457.3999938964844,190.9499969482422,105.0999984741211,159.5,2331.60009765625,66.5,620.0
2019-06-11,1595.0,223.0500030517578,119.5,463.8999938964844,189.9499969482422,106.5,154.0749969482422,2280.0,66.4000015258789,625.0
2019-06-12,1580.050048828125,222.0,121.0,475.75,191.8000030517578,106.5999984741211,153.75,2255.0,66.80000305175781,621.0
2019-06-13,1566.4000244140625,220.0500030517578,121.9000015258789,468.0,184.0,105.0,155.5,2200.0,66.8499984741211,608.4000244140625
2019-06-14,1586.25,220.10000610351562,121.0,460.5,184.0,105.5999984741211,154.14999389648438,2188.0,66.0,614.0
2019-06-17,1542.0,214.25,119.94999694824219,458.0,176.60000610351562,105.9000015258789,154.9250030517578,2229.199951171875,65.80000305175781,615.0
2019-06-18,1511.0,207.8000030517578,117.25,443.0,173.0,105.9000015258789,152.60000610351562,2217.85009765625,64.75,596.0
2019-06-19,1530.0,210.1999969482422,117.0999984741211,438.95001220703125,174.85000610351562,105.8499984741211,155.0,2148.39990234375,64.9000015258789,599.9500122070312
2019-06-20,1512.0,208.6999969482422,116.9000015258789,434.70001220703125,177.0,104.25,154.0,2020.0,63.5,612.9500122070312
2019-06-21,1546.9000244140625,213.60000610351562,117.4000015258789,439.70001220703125,180.5,104.0,156.0,2107.0,64.5999984741211,623.0
2019-06-24,1535.0,213.0,118.5,441.0,177.14999389648438,102.80000305175781,156.0,2150.0,65.69999694824219,625.0
2019-06-25,1534.050048828125,214.4499969482422,118.75,434.5,175.5500030517578,102.0,153.375,2176.0,65.1500015258789,635.0
2019-06-26,1545.0,215.0500030517578,119.9000015258789,436.3500061035156,176.0,104.5,153.75,2211.5,66.94999694824219,648.0
2019-06-27,1578.800048828125,219.0,122.0,451.0,184.0,104.55000305175781,155.5,2227.300048828125,68.5999984741211,655.0
2019-06-28,1585.699951171875,219.60000610351562,121.0,455.75,185.5500030517578,108.5,154.0,2202.300048828125,69.0,647.0499877929688
2019-07-01,1564.0,214.60000610351562,122.5999984741211,455.70001220703125,192.9499969482422,108.9000015258789,155.0,2250.0,69.30000305175781,645.1500244140625
2019-07-02,1565.300048828125,215.9499969482422,121.19999694824219,458.0,192.0,109.9000015258789,156.75,2230.0,71.0,657.9500122070312
2019-07-03,1573.0,216.0,121.1500015258789,463.95001220703125,193.0,108.1500015258789,156.5,2287.25,73.4000015258789,647.1500244140625
2019-07-04,1565.5999755859375,215.0,126.9000015258789,467.70001220703125,194.0,109.9000015258789,152.89999389648438,2282.60009765625,73.30000305175781,640.5
2019-07-05,1590.0,217.39999389648438,130.0500030517578,479.0,195.5500030517578,109.0,154.5,2285.0,72.1500015258789,634.0499877929688
2019-07-08,1549.800048828125,209.0,130.39999389648438,460.0,186.35000610351562,106.8499984741211,153.5,2250.0,70.44999694824219,615.0
2019-07-09,1506.0,206.64999389648438,123.75,452.0,182.39999389648438,104.6500015258789,154.6999969482422,2275.0,68.5,620.0
2019-07-10,1553.8499755859375,210.3000030517578,126.5,454.0,183.39999389648438,106.55000305175781,149.6999969482422,2228.949951171875,69.05000305175781,597.2000122070312
2019-07-11,1539.0,212.1999969482422,125.5,447.3999938964844,178.5,104.8499984741211,146.0,2255.0,66.75,591.0
2019-07-12,1559.0,213.0500030517578,126.0,465.45001220703125,184.0500030517578,105.0999984741211,149.0,2314.949951171875,67.94999694824219,592.0
2019-07-15,1580.0,217.39999389648438,125.8499984741211,463.8999938964844,188.10000610351562,107.5999984741211,148.5,2257.0,68.3499984741211,590.0499877929688
2019-07-16,1591.4000244140625,220.5,122.4000015258789,462.5,185.8000030517578,108.19999694824219,145.5,2220.0,68.75,588.2999877929688
2019-07-17,1614.5,219.89999389648438,124.69999694824219,463.79998779296875,191.9499969482422,107.0,146.10000610351562,2232.75,68.3499984741211,596.0
2019-07-18,1600.0,216.10000610351562,127.6500015258789,461.04998779296875,190.0,103.5,144.10000610351562,2239.0,70.0,590.5499877929688
2019-07-19,1632.550048828125,221.35000610351562,122.0,443.5,184.1999969482422,99.5999984741211,142.25,2222.85009765625,66.05000305175781,585.0
2019-07-22,1558.0,214.14999389648438,117.9000015258789,436.0,178.6999969482422,98.9000015258789,137.5,2140.0,66.80000305175781,578.0
2019-07-23,1580.1500244140625,215.64999389648438,119.55000305175781,439.29998779296875,181.0,96.0,138.0,2194.85009765625,67.25,587.4000244140625
2019-07-24,1586.0,218.0,113.9000015258789,433.8999938964844,181.0,94.9000015258789,139.0,2165.0,65.69999694824219,590.0
2019-07-25,1575.050048828125,217.6999969482422,110.6500015258789,432.0,179.0,93.0,135.85000610351562,2159.0,63.650001525878906,580.4500122070312
2019-07-26,1587.0,214.0,111.0999984741211,427.0,176.9499969482422,93.0,134.14999389648438,2235.0,61.349998474121094,576.0499877929688
2019-07-29,1582.0,213.4499969482422,113.0,433.5,179.75,96.75,133.9499969482422,2224.550048828125,62.29999923706055,579.0
2019-07-30,1542.050048828125,206.89999389648438,109.0999984741211,428.3999938964844,176.0,94.44999694824219,131.5,2245.0,62.0,573.0
2019-07-31,1540.0999755859375,200.6999969482422,102.69999694824219,417.70001220703125,177.0,90.5,130.0,2231.0,58.5,561.0
2019-08-01,1565.0,201.0,104.75,418.29998779296875,175.0,92.0,128.60000610351562,2239.449951171875,60.5,583.9000244140625
2019-08-02,1509.0,195.0,104.69999694824219,419.95001220703125,172.0500030517578,89.0,128.0,2210.0,59.349998474121094,608.0
2019-08-05,1515.550048828125,199.0,104.30000305175781,419.75,167.5,86.80000305175781,126.9000015258789,2160.0,58.75,611.0
2019-08-06,1513.0,199.6999969482422,101.5999984741211,408.8999938964844,165.25,88.0,125.0,2146.949951171875,57.95000076293945,599.0
2019-08-07,1549.0,201.9499969482422,104.9000015258789,417.0,168.0,88.1500015258789,123.5,2150.0,59.29999923706055,617.4500122070312
2019-08-08,1567.75,207.0,98.8499984741211,406.0,167.10000610351562,87.5999984741211,121.9000015258789,2169.75,59.25,606.0
2019-08-09,1562.949951171875,210.8000030517578,100.55000305175781,423.0,172.85000610351562,88.30000305175781,122.44999694824219,2185.949951171875,58.849998474121094,602.7999877929688
2019-08-13,1575.050048828125,214.5,100.0,432.0,175.60000610351562,89.0,124.0,2209.0,58.29999923706055,606.0
